work_id,canonical_paper_id,source_group,version_count,member_paper_ids,title,model,prompt_version,run_mode,prompt_sha256,adjudication_batch,decision,roles,confidence,evidence,reason,noise_flags,scale_relationship,core_gate,human_review_priority,human_review_reason
work_0628746ca0d81396,27e3280f8708d4f568c14172980f8c11bc4f2a93,unresolved,1,27e3280f8708d4f568c14172980f8c11bc4f2a93,Conventional MRI-Based Structural Disconnection and Morphometric Similarity Networks and Their Clinical Correlates in Multiple Sclerosis,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,77c9d6580235c2e300b18d63b9751f9f0383cfa82bb97e3651d9c8b68b5da686,batch_001,out_of_scope,[],0.91,structural disconnection and morphometric similarity networks in people with MS (pwMS),Conventional MRI structural disconnection networks in MS.,['generic_health_context'],macro_only,not_applicable,True,random_high_confidence_exclusion_audit
work_067df68ce507c51a,d28e270ea6cac6175a92677efdfc4d48d9075896,core_audit,1,d28e270ea6cac6175a92677efdfc4d48d9075896,SEQUIN multiscale imaging of mammalian central synapses reveals loss of synaptic connectivity resulting from diffuse traumatic brain injury,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,3ff507367e28f91e32a8b41a35ae326b5b79eff07cb5146ed050c99b8734e2d2,batch_001,adjacent_relevant,"['synapse_inference', 'alternative_modality']",0.84,SEQUIN multiscale imaging of mammalian central synapses reveals loss of synaptic connectivity,Super-resolution synaptic imaging workflow quantifying synaptic nanostructure.,[],nanoscale_only,not_applicable,True,low_confidence
work_068034b20857f28d,4cc73dfe85c17d169577440810117ab65efed6fb,core_audit,1,4cc73dfe85c17d169577440810117ab65efed6fb,Shallow networks run deep: Peripheral preprocessing facilitates odor classification,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,a9da93acb85fe561e46652e2ea0582934c6d9678fd3c198b51d8d63a00b12f71,batch_001,adjacent_relevant,"['biological_application', 'structure_function_modeling']",0.8,downstream synaptic connectivity is shaped to optimally leverage amplif,Drosophila olfactory preprocessing circuit algorithm; not connectome mapping.,[],unclear,not_applicable,True,low_confidence
work_06d988a94f52ce61,03c346060b2cbf04947305f0a5a36eef6ca852ec,core_audit,1,03c346060b2cbf04947305f0a5a36eef6ca852ec,System Identification with Biophysical Constraints: A Circuit Model of the Inner Retina,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,e7e86259efce4703184ca29115a21435f5cc8886018c7d1ecdca8aa2ad44c4e2,batch_001,adjacent_relevant,"['structure_function_modeling', 'biological_application']",0.78,"computational model of temporal processing in the inner retina, including inhibitory feedback circuits",Biophysical inner retina model without connectome reconstruction.,[],unclear,not_applicable,True,low_confidence
work_06e1c60eb86ba22d,0379da7ee390b4538c51a832017b6a9acbf72534,core_audit,1,0379da7ee390b4538c51a832017b6a9acbf72534,Neural evolution of complex motor behaviors: insights from Drosophila courtship song.,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,7893080499365525e92e7096efa883371c30f4313faef515e7c454890f7ca554,batch_001,adjacent_relevant,['biological_application'],0.81,With the aid of advanced tools-including cell-type-specific manipulation and connectomics-researchers are beginning to uncover the circuit architecture,Review of Drosophila courtship song circuit with connectomics context.,[],unclear,not_applicable,True,low_confidence
work_071108fd660498ef,de6f9eb6762046bde56edf788be65f1858e33396,unresolved,1,de6f9eb6762046bde56edf788be65f1858e33396,Fast Approximate Quadratic Programming for Graph Matching,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,fd073c0044a80762f276ae03c4b2cd4f9aba5f55a0a0105325ab9483f8056f39,batch_001,role_bridge,['network_science'],0.74,graph matching is increasingly important as graph-valued data is becoming more prominent,General graph matching algorithm; connectomes mentioned as application domain.,[],unclear,not_applicable,True,low_confidence
work_075bd479e1fdf07b,4739de228cb8ca9867e19a761a7d1c3d67261acb,unresolved,1,4739de228cb8ca9867e19a761a7d1c3d67261acb,Evidence for a Functional Proximity Law in Multilayer Networks,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,fdf3812f53244b875b23cfebaaca9c83664455f5497e2219c0e83bb606b767a0,batch_001,role_bridge,['network_science'],0.7,Hub importance scores in multilayer networks persist more strongly between functionally similar layers,General multilayer network law tested across domains including neuroscience.,[],unclear,not_applicable,True,low_confidence
work_07aa0164f902c8fb,2f794aa713b953b69b22dae8edd331d96889fd53,core_audit,1,2f794aa713b953b69b22dae8edd331d96889fd53,Cell type composition and circuit organization of neocortical radial clones,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,24f3ed188af683bab4d0dcad6f2701ef4350c4150e0de07aa953194d903b1df4,batch_001,adjacent_relevant,"['biological_application', 'synapse_inference']",0.8,characterize the cell types and circuit diagram within these clonal units,Patch-clamp connectivity within cortical radial clones; not EM connectome.,[],unclear,not_applicable,True,low_confidence
work_07c76747bbcc0ce9,7f80da59baa04624d2743009f4d62e1bdec8b3d5,unresolved,1,7f80da59baa04624d2743009f4d62e1bdec8b3d5,Neural network embedding of functional microconnectome,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,7f7dd8e667bce485abbd2dacb930a68a406ebff0516d34629901c2d51c40679c,batch_001,uncertain,[],0.52,Neural network embedding of functional microconnectome,Vague functional microconnectome embedding; insufficient connectomics detail.,['ambiguous_connectome_usage'],unclear,not_applicable,True,uncertain_or_missing_abstract
work_07c7b0397ccdb7f6,4eb5be84d7872ddda9c26544ff154db0bfdfab95,core_audit,1,4eb5be84d7872ddda9c26544ff154db0bfdfab95,Heterocellular Coupling Between Amacrine Cells and Ganglion Cells,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,534d1c97f29e1ed9cf81d72edede268124871ba19f59dbaeae1d483972e6feb3,batch_001,adjacent_relevant,['biological_application'],0.77,Ganglion cells are unique in that classes with coupling predominantly form heterocellular cross-class arrays of ganglion cell::amacrine cell (GC::AC) coupling,Retinal electrical coupling review; not connectome reconstruction.,[],unclear,not_applicable,True,low_confidence
work_07cf5b18e1597373,bedf5e7fc423a2060c04038cb714ed1d8b314383,core_audit,1,bedf5e7fc423a2060c04038cb714ed1d8b314383,Spine-neck electrical bottlenecks tune temporal precision and inhibitory gating in cortical pyramidal neurons: A connectomics-based biophysical study,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,0c214aef7575e9aa9f35e6ed11bd9b340ae568ef5ff54db6cca29f0e8720f22f,batch_001,adjacent_relevant,"['structure_function_modeling', 'biological_application']",0.82,"detailed biophysical models of ∼2,000 densely reconstructed spines",Biophysical spine-neck model from dense spine reconstructions.,[],nanoscale_only,not_applicable,True,low_confidence
work_07e016e6d7ea0f02,31f93ba83aebc32a32d5abc4633bf0c79d0cde37,unresolved,1,31f93ba83aebc32a32d5abc4633bf0c79d0cde37,Neural signature of developmental coordination disorder in the structural connectome independent of comorbid autism.,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,1366d2ad9b96487a6a9b8f80598fca1ba45dafdb7bab7a4f3ac6a081ef0aa413,batch_001,out_of_scope,[],0.93,structural covariance networks between children with developmental coordination disorder (DCD) and comorbid autism,Structural covariance networks in DCD/ASD from MRI morphometry.,['generic_health_context'],macro_only,not_applicable,True,random_high_confidence_exclusion_audit
work_07f25302c0da9745,c83a1fcdcd79a664505197dcab59d76ec9376864,unresolved,1,c83a1fcdcd79a664505197dcab59d76ec9376864,Graphs and the idiographic brain.,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,accb00b25afe515804827974f1bb90e719027934aff773d9303badb5b4a4d53a,batch_001,role_bridge,['health_translation'],0.76,Integrating direct electrical brain stimulation with the human connectome,Scientific commentary on macro human connectome and brain stimulation.,['paratext_or_peer_review_record'],macro_only,not_applicable,True,low_confidence
work_083fd1861ea1d46a,326316278b1b3a4838e04bfece69bc8e5053e935,role_bridge,1,326316278b1b3a4838e04bfece69bc8e5053e935,scFv Antibody: Principles and Clinical Application,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,9f5d2a05e188b6f6d120ce7a5792a591f9c555b392e62d1107bb0eb9719a54c8,batch_001,out_of_scope,[],0.98,generation of single-chain fragment variable (scFv) has become an established technique,Antibody engineering review; unrelated to connectomics.,[],unclear,not_applicable,True,random_high_confidence_exclusion_audit
work_08619b07a36cc83e,e28c047787fcef9f64fe515b05f8126cc2dc0454,core_audit,1,e28c047787fcef9f64fe515b05f8126cc2dc0454,A split-GAL4 driver line resource for Drosophila neuron types,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,51b6a038ff6c8e202379f0b1d9923456ba4f9b1d499f702c74bd72cfbc6dc394,batch_001,adjacent_relevant,"['infrastructure', 'biological_application']",0.84,NeuronBridge and other search tools relate light microscopy images of these split-GAL4 lines to connectomes reconstructed from ele,Split-GAL4 driver resource linked to EM connectome reconstructions.,[],nanoscale_only,not_applicable,True,low_confidence
work_08675beb12687867,814054fc9f191016c170145ad14467366de87e96,core_audit,1,814054fc9f191016c170145ad14467366de87e96,"Self-organized emergence of modularity, hierarchy, and mirror reversals from competitive synaptic growth in a developmental model of the visual pathway",agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,fae79979a08ffa5db0aeff1abafca70a293b33a13537647a0362d965930bf180,batch_001,adjacent_relevant,"['structure_function_modeling', 'biological_application']",0.78,"Self-organized emergence of modularity, hierarchy, and mirror reversals from competitive synaptic growth",Developmental synaptic growth model for visual cortical organization.,[],unclear,not_applicable,True,low_confidence
work_0895071c07a2d46b,d65bb412b0ee8e8a14468798cdcc600cdd0e3f92,core_audit,1,d65bb412b0ee8e8a14468798cdcc600cdd0e3f92,Toward Morphologic Atlasing of the Human Whole Brain at the Nanoscale,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,85f0110f0633e4b59c676ed9a35f627f35cadcbd557cd6a22d9875a9743f0686,batch_001,adjacent_relevant,['infrastructure'],0.79,Toward Morphologic Atlasing of the Human Whole Brain at the Nanoscale,Perspective/proposal for nanoscale human brain atlas; no reconstruction data.,[],nanoscale_only,not_applicable,True,low_confidence
work_08f274f7f7744af5,89de843202dc8990c27b2c95dca7483fff06a09c,core_audit,1,89de843202dc8990c27b2c95dca7483fff06a09c,Synaptic loss pattern is constrained by brain connectome and modulated by phosphorylated tau in Alzheimer’s disease,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,bd9d4c253a4cc1be66fa373b8e60d37db16a0b232257d06ddbc626648808713e,batch_001,adjacent_relevant,"['health_translation', 'network_science']",0.83,Synaptic loss pattern is constrained by brain connectome and modulated by phosphorylated tau in Alzheimer's disease,SV2A PET synaptic loss related to normative macro connectome architecture in AD.,['generic_health_context'],multi_scale_bridging,not_applicable,True,low_confidence
work_0902ad628efcc7dd,8d0b6bdafd73a90dfc98a5598c7f43a52297e0ea,core_audit,1,8d0b6bdafd73a90dfc98a5598c7f43a52297e0ea,Cliques of Neurons Bound into Cavities Provide a Missing Link between Structure and Function,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,592755c9ccbe32ddd108514593cffbf6ca29dfe03aa1e0d3b0931e083d1c03ba,batch_001,adjacent_relevant,['network_science'],0.81,directed graphs using algebraic topology. Applying this approach to a local network of neurons in the neocortex,Topological analysis of directed synaptic connectivity graphs.,[],nanoscale_only,not_applicable,True,low_confidence
work_090e08748ee7dd3e,34f0eaf686bb5ad01082edff2f90b12cb874075e,core_audit,1,34f0eaf686bb5ad01082edff2f90b12cb874075e,Integrating multi-scale data for a network model of macaque visual cortex,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,8676652a27d492168bc7324913e082a86a52e032dddc5fc64d486a76437f73d6,batch_001,adjacent_relevant,['structure_function_modeling'],0.8,Integrating multi-scale data for a network model of macaque visual cortex,Multi-scale macaque V1 network model integrating sparse connectivity data.,['mesoscale_only'],multi_scale_bridging,not_applicable,True,low_confidence
work_095f897bd5661727,7d78089bbde5c7b9ef8d7e1a6a0b66745e9b5d71,core_audit,1,7d78089bbde5c7b9ef8d7e1a6a0b66745e9b5d71,Cell-specific microarray profiling experiments reveal a comprehensive picture of gene expression in the C. elegans nervous system,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,601a3900b16974dfac50325844c3fad5ca1bc4ae3e77ec09bfdbf58586a44596,batch_001,adjacent_relevant,['biological_application'],0.78,Caenorhabditis elegans offers a unique opportunity to correlate gene expression with neuronal differentiation,C. elegans neuronal gene expression profiling with connectome historical context.,[],nanoscale_only,not_applicable,True,low_confidence
work_0971e22cebecd7d9,69499984f17d11dfcbcf02aa810c2eabfc9df672,core_audit,1,69499984f17d11dfcbcf02aa810c2eabfc9df672,Monosynaptic connections link functionally similar regions in human cortex,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,92379a516977240b9337a9536e704fc67ba39cb00b4c807b3acf5503841cfa11,batch_001,out_of_scope,[],0.9,"concurrent electrical stimulation and functional magnetic resonance imaging (es-fMRI), validated previously against tracer studies",Human es-fMRI macro anatomical connectivity mapping.,['resting_state_or_functional_connectivity'],macro_only,not_applicable,True,core_noise_audit
work_09b81d0a3b3ce10d,d1790e3bb0c4c1cc58317f510e39981066627af0,role_bridge,1,d1790e3bb0c4c1cc58317f510e39981066627af0,An Analysis of the Impact of Annotation Errors on the Accuracy of Deep Learning for Cell Segmentation,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],unclear,not_applicable,True,uncertain_or_missing_abstract
work_09c0fa76b2cfac78,3755be77133f0a4ccefb97acc9a2609f09e3b174,role_bridge,1,3755be77133f0a4ccefb97acc9a2609f09e3b174,A Unified Framework for Neuroscience Morphological Data Visualization,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,15feee9a2b8b6495f6787f377e2cf2c2c330f52d2dac8675cef7718f11a2bce6,batch_001,role_bridge,['infrastructure'],0.75,A Unified Framework for Neuroscience Morphological Data Visualization,General neuroscience morphological visualization framework.,[],unclear,not_applicable,True,low_confidence
work_09cad265abcc12f6,c67082bbe83aa651b164b3cc61f7972839891215,core_audit,1,c67082bbe83aa651b164b3cc61f7972839891215,Circuit analysis of the Drosophila brain using connectivity-based neuronal classification reveals organization of key communication pathways,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,905442c1279fb5b442d6ea6fd07fde0300663e14065566d6dc1e95b60b142ad7,batch_001,adjacent_relevant,"['network_science', 'biological_application']",0.82,connectivity-based neuronal classification reveals organization of key co,Mesoscopic connectivity-based cell classification in Drosophila brain graph.,[],unclear,not_applicable,True,low_confidence
work_0a29f49cf85799bd,88855928aaadcd43365fd7ea21bcf762beedf984,role_bridge,1,88855928aaadcd43365fd7ea21bcf762beedf984,"Motif simplification: improving network visualization readability with fan, connector, and clique glyphs",agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],unclear,not_applicable,True,uncertain_or_missing_abstract
work_0a5235f8f9a9efcc,07eff400f5adc82ccec09e9537ce40e555420871,core_audit,1,07eff400f5adc82ccec09e9537ce40e555420871,"Astrocytes and glutamate homoeostasis in Alzheimer's disease: a decrease in glutamine synthetase, but not in glutamate transporter-1, in the prefrontal cortex",agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,396bb507615bc3949cd7089243ded90a964e404aa54cf661433b552af9ce3f08,batch_001,out_of_scope,[],0.92,Astrocytes control tissue equilibrium and hence define the homoeostasis and function of the CNS,Astrocyte glutamate homeostasis in AD mouse cortex; microglia-style biology not connectomics.,['generic_health_context'],unclear,not_applicable,True,core_noise_audit
