work_id,canonical_paper_id,source_group,version_count,member_paper_ids,title,model,prompt_version,run_mode,prompt_sha256,adjudication_batch,decision,roles,confidence,evidence,reason,noise_flags,human_review_priority,human_review_reason
work_02a21c8347a698d3,5d85cba89bd211bbf26f51baa8155d91b2962742,unresolved,1,5d85cba89bd211bbf26f51baa8155d91b2962742,The cell-type underpinnings of the human functional cortical connectome,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,356245d61075a5199bf09cb3d8e6fb091af24823dc62b469e048def4ba9a0fb1,batch_000,out_of_scope,"['network_science', 'biological_application']",0.9,"functional organization of cortex, as estimated through functional magnetic resonance imaging; functional cortical connectome",Cell-type distributions linked to fMRI functional connectome.,['resting_state_or_functional_connectivity'],False,
work_02ba4f9d15ae516f,8103fa98e0be132135160a378bfcd64fd0d7e24c,unresolved,1,8103fa98e0be132135160a378bfcd64fd0d7e24c,Coalescent embedding in the hyperbolic space unsupervisedly discloses the hidden geometry of the brain,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,5697943d392c534f4f268a3a305ae21b2f99a53ffd9a4e106f26230c68898d21,batch_000,out_of_scope,['network_science'],0.92,structural organization is widely studied using diffusion tensor imaging; human brain structural connectome,Hyperbolic embedding of DTI structural connectomes.,['diffusion_mri_or_tractography'],False,
work_02bef5f71001dccb,fb118b1e634b62ea08812bfb4769486f19fe75b8,unresolved,1,fb118b1e634b62ea08812bfb4769486f19fe75b8,Tau trajectory in Alzheimer's disease: Evidence from the connectome-based computational models.,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,23bb7cece1f2e011031d1130c117005585d656209abc73097dec6da43ef90a46,batch_000,out_of_scope,"['network_science', 'health_translation', 'structure_function_modeling']",0.85,connectome-based computational models; connectomics ... amyloid and tau; network analysis,Review of macroscale connectome models of tau spread in AD.,['generic_network_neuroscience'],False,
work_02c20c311fe2787b,12b2608644ea83fa61c55574edbf036bcd124548,core_audit,1,12b2608644ea83fa61c55574edbf036bcd124548,Deep Reinforcement Learning for Neural Control,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,39319074fb1adafe8cb63678aab08e09e56059a674d88891198b662443e790a0,batch_000,core_relevant,"['structure_function_modeling', 'biological_application']",0.86,maps neural circuits and their connectome; model of C. elegans which simulates the full somatic nervous system; connectome control,RL control using modeled C. elegans somatic nervous-system connectome—downstream modeling of an established synaptic connectome.,[],False,
work_02c77af0d554feec,4f029821acf2c106e34304005adcba24577b2118,core_audit,1,4f029821acf2c106e34304005adcba24577b2118,A Context-Aware Delayed Agglomeration Framework for Electron Microscopy Segmentation,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,65daba242ed0487aab51b8c1c17f3fa8d56e83fe8f3aef05f3bdc3e4e421c37c,batch_000,core_relevant,['reconstruction_segmentation'],0.94,Electron Microscopy (EM) image ... segmentation ... instrument for connectomics; agglomerative framework for EM segmentation,Context-aware agglomeration for EM connectomics segmentation.,[],False,
work_02c7b46148a6c4a5,0a92fc355f87d3fc84f7cb40d3f1d0c621fab2cc,core_audit,1,0a92fc355f87d3fc84f7cb40d3f1d0c621fab2cc,Three-Dimensional Structure and Composition of CA3→CA1 Axons in Rat Hippocampal Slices: Implications for Presynaptic Connectivity and Compartmentalization,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,af12af8f80ae849d61d956821e55cd70a1b1cd57f2f09e5f3e3a1847f971a968,batch_000,core_relevant,"['biological_application', 'synapse_inference']",0.93,"serial electron microscopy; postsynaptic densities (PSDs), vesicles; Synapses, defined by the colocalization of PSDs and vesicles",Serial EM ultrastructure of CA3→CA1 axons and synapses.,[],False,
work_02da51be986693aa,d130f2f812c037df4f166038a093dcc67ed13adf,core_audit,1,d130f2f812c037df4f166038a093dcc67ed13adf,PTEN Activity Defines an Axis for Plasticity at Cortico-Amygdala Synapses and Influences Social Behavior.,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,b0c637bea7405d593fa7bfb041fe4a7f6abe718891febadb67a571c646847c88,batch_000,uncertain,"['biological_application', 'health_translation']",0.55,Plasticity at Cortico-Amygdala Synapses; structural hypoconnectivity; synaptic depression at cortico-amygdala synapses,"PTEN synaptic plasticity/behavior study—synaptic electrophysiology, unclear connectomics mapping.",[],True,core_noise_audit
work_02e871c04073db49,5efdbb0ac66be00b3488fbc0b378b37f83f4b36d,unresolved,1,5efdbb0ac66be00b3488fbc0b378b37f83f4b36d,Analysis of structural network topology alterations in autism and its relationship with autism severity,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,d97c2d061e14192e342e44ba2431638851ff511a396f655c8ec8095cd620d92f,batch_000,out_of_scope,"['network_science', 'health_translation']",0.88,structural network topology; structural connectivity alterations; connectomic measure,Structural network topology in autism (macroscale neuroimaging).,['generic_network_neuroscience'],False,
work_02fb0cbbe8761b24,7968fee46df18e213374ff8b4866713177a491e6,unresolved,1,7968fee46df18e213374ff8b4866713177a491e6,Neuro-RAGX: An Interpretable Graphical Decoding Framework for Functional Connectivity Using Multi-View Graph Attention Networks and Retrieval-Augmented Generation,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,dc373fa14d3cbfdc6ef688868d5f0b2459db4c543de602d225509cfb50d0f1bd,batch_000,out_of_scope,['network_science'],0.92,resting-state functional connectivity; Human Connectome Project Young Adult cohort,Explainable GNN analysis of HCP resting-state FC.,"['resting_state_or_functional_connectivity', 'generic_machine_learning']",False,
work_03006500ac944fb3,c76944f8538b05711cabef7bd2cbb385c20522c0,unresolved,1,c76944f8538b05711cabef7bd2cbb385c20522c0,Caenorhabditis elegans Connectomes of both Sexes as Image Classifiers,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,d6e2230d5a3b8b007cf2cc2f20877a0283d297ba7f70c563912241d42222868b,batch_000,core_relevant,"['structure_function_modeling', 'network_science']",0.88,whole-animal connectomes of C. elegans hermaphrodite and male; connectome-inspired neural networks,Using biological C. elegans connectomes as ANN architectures for classification.,[],False,
work_030369e8e6f67d08,dd0ac260397aa70f4956c68bd4e508b7d6ea1b70,core_audit,1,dd0ac260397aa70f4956c68bd4e508b7d6ea1b70,Inputs and Outputs of the Mammalian Circadian Clock,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,58b31d1c8ece5e357b775c4a3b0c85e239d8447ab18a71c94be77393208b6fd1,batch_000,uncertain,"['biological_application', 'network_science']",0.5,circadian “connectome”; synaptic and non-synaptic inputs onto and outputs from the SCN,Review of SCN circuit inputs/outputs using 'connectome' loosely—not nanoscale mapping.,['ambiguous_connectome_usage'],True,core_noise_audit
work_0308d268ca38e94f,9e3f2be4af4e1b9debd458b655bfc40aa2da4ddb,core_audit,1,9e3f2be4af4e1b9debd458b655bfc40aa2da4ddb,Intrinsic elaboration of prefrontal modularity: a dual-control model of axon bundling and synaptic docking,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,eada29d3f8119b7bafd26c5b72228c50277a9ca140c52f18e2b4f1db8d42defb,batch_000,adjacent_relevant,"['biological_application', 'structure_function_modeling']",0.65,spatial transcriptomics and connectomics; Dual-Control Model of circuit assembly; long-range connectivity,PFC developmental circuit assembly with connectomics context—adjacent developmental circuit biology.,[],True,low_confidence
work_030d659739b83f09,464aa76bf0affe892b046dcdfad42a344b750fa0,role_bridge,1,464aa76bf0affe892b046dcdfad42a344b750fa0,Community detection in networks: A user guide,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,1f6196bcce553291aec1be3ab905ad054fb82eaa28bbadaaa4b7165478378652,batch_000,out_of_scope,['network_science'],0.95,Community detection in networks; modern network science,Generic network-science methods review without nanoscale connectomics.,['generic_network_neuroscience'],False,
work_0325f64317b83966,b73d471e391be9d061b22ef05cc665e4bf9325a9,unresolved,1,b73d471e391be9d061b22ef05cc665e4bf9325a9,Application of graph theory across multiple frequency bands in drug-naïve obsessive-compulsive disorder with no comorbidity.,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,b364f570356d5bc7c1dc3d4fc3cf5872c11510fe924c1f72d6b053bd454e4717,batch_000,out_of_scope,"['network_science', 'health_translation']",0.93,resting-state functional magnetic resonance imaging; brain connectome in OCD,rs-fMRI graph theory across frequency bands in OCD.,['resting_state_or_functional_connectivity'],False,
work_0331df396f545e68,1a7aca267f1fc1c656dda5d5fea97af883858b01,core_audit,1,1a7aca267f1fc1c656dda5d5fea97af883858b01,Improving the Neural Segmentation of Blurry Serial SEM Images by Blind Deblurring,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,47fd2778ff348fb71d5e0f5996c67651d9744c1f0fc79d71e7d7b69a3d93ff7e,batch_000,core_relevant,"['reconstruction_segmentation', 'acquisition_preparation']",0.94,Serial scanning electron microscopy (sSEM) ... reconstruct complex largescale neural connectomes; neural segmentation of blurry serial SEM images,Deblurring serial SEM to improve neural connectome segmentation.,[],False,
work_03367aebcb1d754d,40e3bcea424efa7f29be056329376c03ee3446c8,core_audit,1,40e3bcea424efa7f29be056329376c03ee3446c8,"Modeling and simulation of neocortical micro- and mesocircuitry (Part II, Physiology and experimentation)",agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,dacc8f4b0730590905750f052ba9d0d4b1850cc0eaa31053a5836a9a51d7516f,batch_000,adjacent_relevant,"['structure_function_modeling', 'network_science']",0.72,"neocortical micro- and mesocircuitry; 4.2 million ... neurons, and 13.2 billion local and mid-range synapses; rewired connectome ... electron microscopy","Large-scale biophysical neocortical circuit model informed by EM targeting rules—adjacent modeling, not primary EM reconstruction.",[],True,low_confidence
work_0344c5d0298b1c78,56b7a9559da3a7ae30c53aea73a129dee36cdc8d,unresolved,1,56b7a9559da3a7ae30c53aea73a129dee36cdc8d,Neural Interactome: Interactive Simulation of a Neuronal System,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,5f254234109ce1fe94261aef56f0a0893c112a906464940987ca16ab87caceb0,batch_000,core_relevant,"['structure_function_modeling', 'infrastructure', 'network_science']",0.9,visualize and interact with the structure and dynamics; C. elegans nematode ... full connectome and neural dynamics have been resolved,Interactive simulation platform for C. elegans connectome structure and dynamics.,[],False,
work_035240289a32e8c6,4553134c974ae36f25f9d71ee6a895e9748c16aa,role_bridge,1,4553134c974ae36f25f9d71ee6a895e9748c16aa,Cyto R-CNN and CytoNuke Dataset: Towards reliable whole-cell segmentation in bright-field histological images,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,298ece049fda2863efa3ff54948d92b167e4c1cc872209705d709ea23bb71986,batch_000,out_of_scope,['reconstruction_segmentation'],0.9,whole-cell segmentation in bright-field histological images; CytoNuke dataset,Bright-field histology cell segmentation—not neural EM connectomics.,['generic_machine_learning'],False,
work_0365b458c174def6,28bd8cb1690c3cf2a89d2eccfa928a61107dac85,unresolved,1,28bd8cb1690c3cf2a89d2eccfa928a61107dac85,Disorganized Gyrification Network Properties During the Transition to Psychosis,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,18dbf38fe894a737e6964e5b967d33c1e23f63221873be2f149900680f2c4729,batch_000,out_of_scope,"['network_science', 'health_translation']",0.9,gyrification-based structural covariance networks (connectomes); magnetic resonance imaging (MRI),MRI gyrification connectome predicting psychosis transition.,['generic_network_neuroscience'],False,
work_036adb80a13068ce,bd9a3dbc34a43d49dbfb95fd9c1901a163f5d642,unresolved,1,bd9a3dbc34a43d49dbfb95fd9c1901a163f5d642,GNN-based Unified Deep Learning,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,b52daa9af5a68594f24ab42ee4002b80717202a21eddf8e1f7c7df283f79827f,batch_000,out_of_scope,['network_science'],0.85,graph neural networks (GNNs) for irregular data like brain connectomes; unified deep learning,Generic GNN unification method mentioning brain connectomes as example modality.,['generic_machine_learning'],False,
work_036e22a15502fd7e,f99b40d02c18f5c1a24e564cb07687fbcb29376f,core_audit,1,f99b40d02c18f5c1a24e564cb07687fbcb29376f,Strip the Stripes: Artifact Detection and Removal for Scanning Electron Microscopy Imaging,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,477e61a410f13c69cfc50b5fe8f4ede5bf48be1b070f34906c9b170465a58394,batch_000,core_relevant,"['acquisition_preparation', 'reconstruction_segmentation']",0.93,Scanning Electron Microscopy (SEM) ... neural circuit reconstruction; striping artifacts; image reconstruction,Artifact detection/removal for FIB-SEM neural circuit imaging.,[],False,
work_037b693b051d120b,574aecae8ba624cef39888d4b8a6641634a1a8ff,unresolved,1,574aecae8ba624cef39888d4b8a6641634a1a8ff,Probabilistic thresholding of functional connectomes: application to schizophrenia,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,3d8eeedb5c8ed0ab81b9826e12a4c3a8a63e8629701799dfdd3c562532a28565,batch_000,out_of_scope,"['network_science', 'health_translation']",0.93,functional connectomes; resting-state fMRI; thresholding cross-correlations,Probabilistic thresholding of rs-fMRI functional connectomes in schizophrenia.,['resting_state_or_functional_connectivity'],False,
work_039aa22a40fe5a8f,0d14493e93556eca47d28932615b0fc5e164fc60,unresolved,1,0d14493e93556eca47d28932615b0fc5e164fc60,Modeling spatio-temporal patterns of holistic functional brain networks via multi-head guided attention graph neural networks (Multi-Head GAGNNs),agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,2740194197c6f3308669400f71099b7d2b679aa92c3892bd10a4a2a7ccee6f10,batch_000,out_of_scope,['network_science'],0.9,holistic functional brain networks; task fMRI datasets from the public Human Connectome Project,GNN modeling of fMRI functional brain networks.,"['resting_state_or_functional_connectivity', 'generic_machine_learning']",True,random_high_confidence_exclusion_audit
work_03af12da3a95c029,85201e8f9d6e24d78c70d310ed7e8c244fa007e7,core_audit,1,85201e8f9d6e24d78c70d310ed7e8c244fa007e7,Author response: Convergence of monosynaptic and polysynaptic sensory paths onto common motor outputs in a Drosophila feeding connectome,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],True,core_noise_audit
work_03b8b6340a7756de,061a875a9e8b751e5d229e5f8562ca0ce640762c,core_audit,1,061a875a9e8b751e5d229e5f8562ca0ce640762c,Analysis of segmentation ontology reveals the similarities and differences in connectivity onto L2/3 neurons in mouse V1,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,c6da3c1c275b86a7b8de2accebd174464a8188fe9535ba3a491d43e0111a413e,batch_000,adjacent_relevant,"['biological_application', 'network_science']",0.75,long-range presynaptic connectivity onto excitatory and inhibitory neurons ... mouse primary visual cortex; inputs,"Long-range connectivity comparison onto V1 cell classes—circuit connectivity, modality not clearly EM dense connectomics.",[],True,low_confidence
work_03c23d6e53a2fa11,e00f9513a07d683917b64f7aa0dee2dc7ebecaa8,core_audit,1,e00f9513a07d683917b64f7aa0dee2dc7ebecaa8,All-optical visualization of specific molecules in the ultrastructural context of brain tissue,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,c34fa190fa6869aeebdc3c5ee48e2d2b960fad163c09fbc7fdb5a7334f2f1c06,batch_000,core_relevant,"['acquisition_preparation', 'synapse_inference', 'infrastructure']",0.95,pan-Expansion Microscopy ... EM-like ultrastructural context; synaptic markers; High potential for high throughput connectomics studies,Expansion microscopy with ultrastructural/synaptic context as optical connectomics alternative to CLEM.,[],False,
